user_id,item_id,rating,timestamp
9,583,5,978229624
9,115,3,979167600
9,116,5,979167660
9,584,5,979168036
9,585,5,978226500
9,123,5,978227646
9,5,5,979167660
9,127,5,978225630
9,587,4,978227263
9,8,5,978226913
9,273,4,978225952
9,132,5,979168108
9,588,4,978228174
9,396,4,978224375
9,590,3,978230230
9,462,4,978226287
9,592,4,978230923
9,22,4,978225735
9,593,5,978226349
9,594,3,978229295
9,596,4,978227646
10,438,1,978902586
10,184,4,978902286
10,84,3,978903041
10,88,4,978220319
10,788,2,978902286
10,567,3,978219045
10,789,2,978902477
10,579,1,978903743
10,116,3,978219815
10,790,3,978220867
10,123,3,978902349
10,5,5,978903297
10,454,1,978220669
10,127,4,978218913
10,128,5,978219607
10,457,4,978220867
10,396,3,978220521
10,792,4,978903351
10,600,3,978903297
10,290,5,978220393
10,291,5,978220030
10,164,5,978219917
11,0,4,978220179
11,127,5,978218949
11,128,5,978220193
12,218,3,978202328
12,58,3,978201927
12,60,3,978201987
12,84,4,978202246
12,97,5,978201811
12,98,3,978202057
12,575,3,978202125
12,838,4,978201342
12,839,4,978202201
12,124,5,978201342
12,123,4,978202246
12,5,4,978201320
12,126,4,978202073
12,127,5,978202201
12,586,3,978202377
12,587,3,978202377
12,128,5,978201672
13,860,3,978200924
13,184,5,978200689
13,862,1,978200645
13,864,4,978200320
14,175,4,978196170
14,860,2,978196692
14,870,3,978196817
14,871,4,978198350
14,240,3,978198516
14,872,4,978196866
14,184,2,978196418
14,445,1,978196848
14,788,4,978196348
14,873,4,978196389
14,567,3,978198535
14,94,4,978196741
14,251,4,978198907
14,874,4,978198847
14,516,4,978196418
14,571,3,978198493
14,875,2,978196389
14,876,4,978196442
14,255,4,978198250
14,517,3,978197734
14,116,3,978198201
14,518,4,978198420
14,0,4,978199279
14,454,3,978196521
14,127,4,978196126
14,128,4,978199279
14,456,2,978197493
14,132,4,978197870
14,520,4,978197928
14,877,3,978196579
14,793,2,978198790
14,521,3,978198394
15,927,2,978174296
15,928,2,978174639
15,438,4,978174296
15,875,3,978174414
15,585,4,978174240
16,945,5,978160157
16,946,4,978160616
16,947,3,978160739
16,948,3,978160437
16,949,3,978158779
16,237,4,978158689
16,77,5,978160616
16,21,5,978159210
16,240,3,978160129
16,950,5,978158471
16,951,5,978160490
16,97,5,978159435
16,251,4,978160848
16,515,4,978159762
16,256,4,978159859
16,110,5,978159642
16,952,4,978158689
16,116,5,978159784
16,0,5,978158471
16,519,4,978158656
16,124,5,978160436
16,123,4,978159683
16,128,5,978159289
16,10,5,978159762
16,132,4,978159435
16,520,5,978159815
16,141,5,978159815
16,276,5,978159435
16,954,2,978158536
16,144,4,978160304
16,591,4,978160792
16,523,4,978158536
16,22,5,978158536
16,467,5,978160490
17,218,5,978154285
17,1019,5,978153344
17,551,5,978152574
17,58,4,978153370
17,60,4,978152515
17,389,4,978154834
17,1020,3,978155097
17,1021,3,978155273
17,237,5,978153146
17,558,3,978152541
17,1022,5,978153192
17,84,5,978154361
17,187,3,978152541
17,929,3,978154031
17,566,4,978155233
17,568,2,978152574
17,34,5,978154962
17,33,5,978154798
17,569,1,978153977
17,97,5,978153053
17,98,1,978153649
17,40,4,978154768
17,573,2,978152541
17,575,3,978153795
17,1025,4,978154534
17,577,3,978154534
17,580,5,978154798
17,110,5,978153146
17,1026,1,978154123
17,1027,5,978154798
17,0,4,978156168
17,124,5,978152973
17,123,4,978154388
17,1028,1,978153811
17,5,5,978154361
17,126,1,978154572
17,127,5,978152973
17,1029,1,978154005
17,587,4,978153219
17,8,5,978154834
17,10,5,978154834
17,588,4,978154834
17,590,3,978155837
17,144,5,978153303
17,591,4,978152454
17,1034,5,978155039
17,1035,3,978155072
17,1036,1,978154572
17,1037,5,978152573
18,218,4,978555881
18,1019,4,978147099
18,551,5,978300144
18,58,3,978147357
18,60,3,978147137
18,786,3,978554208
18,438,4,978299817
18,554,4,978555553
18,1110,3,978555317
18,1111,4,978555222
18,949,4,978554522
18,237,4,978299772
18,1113,5,978146910
18,21,5,978555994
18,1022,4,978146910
18,1114,2,978555404
18,1115,5,978555104
18,243,4,978554164
18,84,4,978147476
18,88,5,978556835
18,1116,3,978555317
18,873,4,979428881
18,94,2,978147395
18,33,4,978556083
18,1117,4,978555104
18,251,4,978299520
18,40,5,978555994
18,1118,4,978300170
18,1119,3,978555404
18,192,5,978147253
18,580,3,978556083
18,1120,3,978556835
18,1027,4,978556036
18,116,4,978556955
18,584,4,978555441
18,195,5,978147210
18,790,3,978555360
18,124,5,978146799
18,5,4,978146863
18,127,4,978146799
18,586,3,978147266
19,58,4,978143369
19,949,3,978143355
19,97,4,978143508
19,1163,3,1009669071
20,218,3,978139382
20,243,5,978139382
20,929,3,978138933
21,218,4,978135175
21,58,2,978134504
21,1171,1,978137167
21,60,2,978154891
21,552,3,978153772
21,787,2,978154178
21,66,3,978137076
21,1174,3,978154379
21,1175,3,978137167
21,556,3,978153631
21,77,4,978135771
21,182,5,978137282
21,561,4,978137282
21,184,4,978134761
21,84,4,978135723
21,1165,4,978154051
21,566,3,978154267
21,567,2,978136667
21,94,3,978136925
21,97,4,978154810
21,251,1,978136804
21,515,4,978153710
21,577,3,978153139
21,1176,2,978153096
21,1177,3,978135265
21,192,4,978153115
21,1120,4,978152904
21,582,4,978135175
21,1027,4,978135126
21,116,4,978153499
21,124,4,978134004
21,791,3,978153826
21,5,3,978134929
21,126,2,978136997
21,587,2,978136043
21,273,4,978152972
21,131,3,978153283
21,132,3,978136478
21,862,2,978154074
21,133,1,978137060
21,459,2,978136699
21,793,3,978154051
21,461,3,978136175
21,144,3,978136539
21,1034,4,978135265
21,592,4,978153321
21,22,4,978152904
21,599,5,978134995
22,1231,2,978462452
22,1232,5,978459672
22,945,3,978462452
22,58,4,978460739
22,946,3,978463956
22,60,4,978464461
22,552,3,978465537
22,555,2,978464461
22,237,4,978460385
22,558,4,978461513
22,559,3,978465666
22,21,4,978463614
22,184,5,978465153
22,951,3,978463956
22,88,3,978465336
22,1235,3,978463137
22,1236,3,978460479
22,1237,4,978462195
22,97,4,978463892
22,251,3,978464367
22,98,5,978464728
22,1166,4,978459672
22,40,4,978463614
22,573,2,978461604
22,255,3,978462452
22,1120,4,978463137
22,1026,1,978461689
22,116,5,978465212
22,1,2,978460739
22,124,5,978463892
22,586,5,978464267
22,1241,3,978463893
22,587,3,978462554
22,272,4,978462554
22,128,4,978133468
22,10,3,978463711
22,132,3,978464019
22,1243,3,978465462
22,141,3,978465419
22,276,2,978463137
22,1244,4,978461000
22,591,2,978461513
22,467,3,978463711
22,599,3,978464728
22,1247,1,978462330
22,29,3,978463614
22,936,3,978464842
22,1248,4,978464842
22,879,3,978464598
23,1297,4,978132011
23,58,3,978134375
23,860,1,978132906
23,84,4,978131980
23,1298,4,978132232
23,1165,4,978133348
23,1166,4,978134286
23,575,4,978134441
23,1299,5,978132879
23,1120,4,978132232
23,581,3,978133879
23,861,5,978132794
23,123,4,978134286
23,5,4,978132232
23,128,5,978132483
23,273,4,978132276
23,396,4,978133171
23,792,5,978132163
23,1300,4,978134351
23,521,4,978133171
23,1301,4,978132083
23,1038,4,978132183
24,218,4,978131283
24,60,5,978130670
24,237,4,978131283
24,243,2,978131240
24,564,2,978132594
24,1314,5,978131137
24,94,4,978131157
24,251,3,978132441
24,515,5,978130919
24,39,4,978132793
24,124,5,978132002
24,454,4,978130991
24,127,5,978130633
25,175,3,978141452
25,1320,3,978147079
25,58,3,978139685
25,60,2,978143313
25,438,5,978138796
25,1323,2,978140681
25,1324,3,978271539
25,787,2,978145295
25,1325,3,978271309
25,1174,2,978140284
25,1326,1,978145681
25,558,3,978143348
25,443,2,978144939
25,1327,1,978139535
25,1328,3,978145618
25,391,3,978141118
25,1329,4,978142789
25,243,1,978141688
25,84,5,978141478
25,1331,5,978146594
25,1298,4,978146559
25,788,3,978139135
25,1165,2,978139966
25,566,2,978140049
25,1332,4,978139735
25,567,3,978138656
25,33,3,978142422
25,40,3,978130703
25,1333,2,978140022
25,450,3,978145310
25,1334,5,978144881
25,576,4,978141783
25,1176,2,978141783
25,583,2,978141204
25,1335,4,978145105
25,116,4,978140876
25,124,2,978143174
25,126,3,978139735
25,1336,4,978146812
25,454,3,978139371
25,127,3,978146540
25,587,3,978146876
25,128,3,978130429
25,273,2,978146800
25,396,4,978138759
25,792,2,978142647
25,133,4,978140139
25,1300,3,978145330
25,793,1,978139639
25,521,2,978139056
25,1337,3,978140049
25,461,4,978138982
25,954,3,978145280
25,1338,3,978271538
25,1339,3,978271539
25,1036,4,978141233
25,1301,3,978141583
25,1038,3,978140971
25,22,3,978271309
25,1340,5,978141178
25,593,3,978144677
25,1179,2,978146940
25,1180,1,978140541
25,1181,2,978139209
26,218,2,978129223
26,1231,5,978128920
26,236,5,978128920
26,559,5,978129176
26,1444,4,978129392
26,184,5,978129418
26,88,3,978129368
26,1237,5,978129176
26,1445,5,978129223
26,573,1,978129692
26,582,2,978129642
27,945,4,978126422
27,1458,4,978125885
27,442,3,978126224
27,184,4,978125846
27,1166,3,978126172
27,116,4,978126107
27,0,3,978125194
27,124,5,978125450
27,5,5,978125233
27,127,5,978125746
27,128,3,978125450
27,132,3,978125885
27,457,3,978126438
27,462,4,978126277
27,593,4,978126277
27,469,4,978125546
27,600,5,978125989
28,237,1,978136022
28,1113,4,978136203
28,559,3,978122988
28,1022,5,978136203
28,240,2,978136162
28,94,4,978136098
28,97,4,978135871
28,839,5,978123093
28,124,4,978135871
28,127,5,978135796
28,1469,3,978122885
28,132,3,978135796
28,144,2,978136162
28,214,5,978136058
28,167,5,978122961
28,6,5,978135871
28,961,3,978122988
29,1483,5,978121997
29,21,3,978121996
29,184,4,978122054
29,1484,5,978121687
29,256,3,978121997
29,128,5,978121924
29,276,2,978122010
30,58,5,978120588
30,84,4,978121110
30,88,1,978120886
30,1236,5,978120551
30,565,4,978121552
30,567,3,978121271
30,1491,4,978121516
30,578,4,978120686
30,517,3,978121476
30,1120,3,978121060
30,1492,3,978121584
30,116,5,978120997
30,585,5,978121329
30,5,5,978120971
30,933,4,978121476
30,273,4,978120971
30,792,3,978121476
30,521,3,978121447
30,1493,2,978120886
31,1232,3,978119379
31,1520,3,978119364
31,236,4,978122564
31,128,5,978123515
31,132,3,978123515
31,29,4,978123515
31,164,3,978118666
32,220,2,978558758
32,1232,2,978557891
32,175,2,978108416
32,1458,4,978109889
32,946,3,978109215
32,1526,3,978110174
32,553,3,978982566
32,1111,3,978559166
32,236,3,978108540
32,1113,5,978559073
32,559,3,978557849
32,182,3,978110115
32,184,3,978108775
32,1115,5,978558041
32,84,5,978108756
32,187,2,978110600
32,1529,3,978982449
32,1235,5,978982362
32,1237,4,978558041
32,829,4,978108516
32,1116,4,978108992
32,1530,3,978558041
32,97,4,978558041
32,1117,3,978558063
32,1531,5,978558758
32,39,4,978558301
32,1532,3,978108840
32,1533,1,978559237
32,1299,3,978108437
32,1534,4,978109468
32,1535,5,978558219
32,1120,2,978557891
32,861,4,978108825
32,116,3,978109513
32,194,4,978109054
32,0,5,978557765
32,195,2,978110632
32,1240,3,978558301
32,585,4,978108695
32,124,5,978108182
32,127,5,978108245
32,587,4,978109639
32,933,2,978558395
32,128,5,978108216
32,8,3,978558165
32,273,4,978558990
32,1121,5,978109007
32,132,3,978109133
32,520,2,978109430
32,1122,4,978110075
32,1123,4,978110075
32,1126,4,978558650
32,1127,4,978110075
32,1128,4,978110466
32,1536,2,978982541
32,279,4,978109534
32,1538,4,978110296
32,523,5,978558758
32,22,4,978558097
32,1039,4,978109513
32,594,2,978559312
32,794,3,978109448
32,1540,3,978558492
33,1297,4,978104034
33,1526,5,978104358
33,558,3,978104169
33,182,4,978104050
33,1115,5,978103417
33,243,4,978103198
33,84,5,978102984
33,1298,5,978103022
33,567,4,978104399
33,1024,4,978104384
33,40,5,978102970
33,577,5,978104134
33,1176,3,978104119
33,519,5,978103881
33,790,5,978103455
33,124,5,978103665
33,5,5,978103077
33,273,4,978102984
33,396,5,978104399
33,144,3,978104384
33,1301,5,978103087
33,1038,5,978104134
33,592,2,978104190
33,22,5,978102954
33,600,4,978102999
33,29,4,978102922
34,553,4,978102856
34,1605,4,978101388
34,559,4,978102202
34,950,4,978100997
34,247,1,978100839
34,394,3,978101839
34,1607,1,978102137
34,1608,4,978101807
34,1592,4,978100391
34,1532,4,978101459
34,1609,3,978100415
34,1610,5,978101573
34,258,4,978102899
34,1492,2,978101170
34,1612,5,978102272
34,194,4,978101807
34,585,4,978102272
34,124,4,978102812
34,127,4,978100415
34,587,2,978101210
34,10,2,978101958
34,132,4,978102342
34,1614,4,978102494
34,1539,3,978102921
34,1615,4,978102974
34,596,2,978102032
34,597,3,978102769
34,600,4,978101687
34,158,4,978101477
34,167,3,978102705
34,207,2,978102065
34,610,5,978101807
35,218,5,978061914
35,1232,5,978064419
35,1297,5,978063192
35,56,4,978210234
35,58,5,978062718
35,60,3,978062357
35,552,3,978063601
35,1653,5,978103870
35,1459,4,978064060
35,555,3,978062449
35,949,4,978062718
35,236,5,978062571
35,237,4,978061914
35,240,4,978211470
35,243,5,978061285
35,84,5,978063405
35,1529,5,978063087
35,445,4,978061871
35,1234,5,978103544
35,1235,4,978103870
35,1298,5,978063229
35,788,5,978061508
35,564,3,978062488
35,567,4,978063899
35,94,4,978061792
35,34,4,978061314
35,33,4,978062210
35,97,5,978062293
35,251,5,978062378
35,515,5,978061597
35,516,5,978061547
35,40,5,978061285
35,254,5,978211373
35,255,5,978211343
35,1177,4,978061333
35,580,5,978062190
35,1120,5,978210541
35,110,5,978210190
35,1492,4,978063581
35,116,4,978210620
35,195,4,978211420
35,1613,4,978209995
35,124,5,978210102
35,5,4,978210557
35,1336,3,978210286
35,127,4,993702088
35,932,4,983647690
35,128,5,978211140
35,273,4,978063494
35,132,5,978062293
35,396,5,978063797
35,792,4,978210234
35,1033,5,978063250
35,1654,5,978061656
35,461,4,978210213
35,141,3,978210714
36,58,4,978056293
36,1521,1,978056234
36,1678,1,978056293
36,116,3,978056719
36,5,5,978046394
36,608,4,978056806
36,207,4,978056806
36,1052,4,978046375
37,58,3,978045876
37,870,3,978045193
37,871,3,978045807
37,232,3,978044874
37,1528,5,978044808
37,567,4,978044341
37,1592,3,978044980
37,252,4,978044682
37,862,4,978044874
37,133,3,978045850
37,521,4,978045545
37,1338,4,978045041
37,1301,4,978045618
37,1038,4,978045635
37,880,3,978045084
37,881,4,978045000
38,860,2,978044228
38,184,5,978043778
38,788,2,978043734
38,930,3,978044228
38,515,5,978043841
38,876,3,978043814
38,0,5,978043535
38,790,3,978043778
38,454,3,978044016
38,273,5,978044073
39,218,5,978039629
39,558,2,978039891
39,560,4,978039557
39,187,4,978040023
39,573,5,978040739
39,1239,5,978041152
39,839,5,978039514
39,195,3,978039850
39,124,4,978039557
39,123,3,978039629
39,5,4,978039557
39,126,4,978040768
39,127,5,978039514
39,587,2,978039693
39,1300,3,978040023
40,60,5,978039339
40,389,5,978039433
40,252,1,978039835
40,115,5,978039226
41,1019,3,978041044
41,58,4,978041143
41,860,3,978040451
41,60,5,978039063
41,555,3,978039741
41,1709,3,978039711
41,237,4,978039324
41,77,4,978039215
41,1022,4,978040936
41,240,3,978040936
41,187,3,978041186
41,564,3,978040079
41,97,4,978039170
41,251,3,978039452
41,255,4,978040956
41,0,3,978038981
41,195,3,978040992
41,124,5,978040211
41,5,4,978040806
41,127,5,978040784
41,1029,3,978040079
41,586,4,978039384
41,840,4,978039590
41,1242,3,978040019
41,1693,4,978041065
41,132,3,978039215
41,133,3,978039566
41,954,3,978039680
41,146,4,978041113
41,591,3,978040305
41,22,5,978039170
41,1041,4,978040936
41,288,3,978039486
41,879,3,978039590
41,214,4,978039215
41,1710,1,978040469
41,605,4,978039711
42,184,5,978026432
42,788,4,978026393
42,873,5,978026410
42,516,4,978026432
43,218,5,978040332
43,551,4,978041220
43,1458,2,1004409912
43,58,4,978018682
43,60,4,978019498
43,237,4,978018653
43,558,3,1004410334
43,872,2,1004409889
43,829,5,978019666
43,567,2,1004410065
43,1314,4,978020416
43,97,4,978019096
43,1166,3,1004410532
43,40,5,978019369
43,116,4,978041129
43,0,4,978018995
43,124,5,978040690
43,5,5,978019688
43,126,3,1004410015
43,454,2,978019446
43,127,5,978018926
43,586,4,978040851
43,587,3,1004410590
43,128,5,978019132
43,8,5,978040198
43,273,4,978020022
43,131,4,978020022
43,132,5,978019070
43,588,5,978040331
43,1125,4,978020090
43,1727,2,978019035
44,1745,5,977989068
44,1746,5,977988138
44,1526,2,977988453
44,552,5,977988697
44,928,3,977989188
44,1324,3,977989242
44,1747,4,977989068
44,232,3,977988788
44,556,3,977990953
44,391,4,977988650
44,184,2,977990162
44,243,1,977991012
44,1023,4,977987926
44,1529,3,977990018
44,88,4,977988372
44,247,4,977990222
44,1236,4,977990745
44,1749,2,977989310
44,566,3,977991192
44,567,5,977988697
44,33,3,977990251
44,1750,1,977988253
44,1592,5,977989212
44,1751,2,977990979
44,571,4,977990926
44,40,4,977990044
44,1333,2,977989159
44,875,1,977989039
44,576,1,977989009
44,1753,3,977990222
44,1754,3,977988489
44,581,3,977988453
44,1492,4,977988650
44,583,3,977988968
44,1335,1,977989188
44,116,4,977988253
44,585,3,977990251
44,5,3,977990135
44,126,2,977988766
44,933,4,977990904
44,273,5,977990222
44,1755,1,977990251
44,1030,2,977990831
44,792,2,977990525
44,141,3,977990099
44,1339,3,977989278
44,1036,3,977989339
44,1757,2,977991081
45,1806,5,977979062
45,1114,5,977979412
45,1118,5,977979314
45,192,5,977979427
45,790,5,977978863
45,1179,5,977979194
46,0,4,977978345
46,128,2,977978548
46,167,4,977978548
47,218,3,978059397
47,1019,3,978066164
47,56,3,978013413
47,58,3,978064665
47,555,3,978066404
47,556,3,978063476
47,236,5,978058818
47,1112,3,978066209
47,73,3,978066272
47,237,3,977975395
47,1113,3,978066000
47,558,2,977975061
47,1022,4,978066038
47,560,3,978064399
47,240,3,978066104
47,562,3,978061880
47,1528,3,978012821
47,872,3,977975550
47,1327,3,978066863
47,563,3,978062094
47,84,3,978064431
47,187,3,978064862
47,1165,3,978013545
47,566,4,978013933
47,33,3,977976298
47,97,4,978012485
47,40,4,977975909
47,573,3,978064964
47,1334,3,978013996
47,255,4,977976243
47,256,4,977975990
47,576,4,978013413
47,1176,2,978063300
47,1177,3,978059615
47,110,4,977976110
47,839,4,978058793
47,581,3,978013952
47,1026,1,978066659
47,115,3,978058861
47,116,3,978012501
47,518,3,977976621
47,194,3,977976005
47,0,4,977975061
47,195,2,978064586
47,124,5,978032226
47,123,3,977976066
47,5,3,977975030
47,126,3,978064780
47,127,5,978064399
47,587,4,978064586
47,128,4,977975743
47,8,4,978059313
47,10,3,977976188
47,588,4,978059458
47,396,3,978062354
47,1824,4,978065821
47,591,3,978032293
47,462,4,978012501
47,1034,3,978066897
47,1301,3,978061976
47,22,4,978032226
47,467,4,978059313
47,596,4,978059458
47,599,3,978032556
47,1341,2,978059636
47,1185,3,978062594
47,1825,1,977975061
47,207,3,978062523
47,401,3,978066921
47,1045,3,978060218
47,609,2,978059397
47,831,4,977975323
47,528,2,977976188
47,610,3,978065798
47,612,5,978059313
47,529,3,977976026
47,1617,3,978060218
47,1047,3,978066840
47,6,3,978064399
47,797,3,978059792
47,534,3,978062557
47,864,4,978062988
47,74,4,978014042
47,620,3,978059511
47,622,3,978064586
47,82,5,978065419
47,628,3,978066897
47,186,4,978064452
47,630,3,978032556
47,887,3,978013510
47,632,3,978059397
47,633,4,978058841
47,1828,2,978012967
47,1829,3,978066530
47,412,3,978013645
47,50,5,977975782
48,58,3,977972053
48,237,3,977971959
48,240,4,977974496
48,97,5,977973434
48,1166,4,977972678
48,40,5,977972501
48,110,4,977973921
48,195,3,977974751
48,1240,5,977973038
48,1,3,977972750
48,124,5,977973232
48,587,3,977974012
48,8,3,977972501
48,10,5,977972501
48,467,4,977972501
48,468,3,977972564
48,207,3,977972678
49,58,2,977960910
49,949,4,977960860
49,237,3,977960681
49,609,3,977961102
49,1131,4,977960724
49,82,4,977960619
49,108,4,977961130
50,949,4,977947337
50,237,4,977947369
50,33,4,977947865
50,40,5,977947828
50,1885,4,977947270
50,116,4,977947828
51,58,1,977947472
51,97,5,977947339
51,255,5,977947339
51,517,5,977947047
51,110,4,977947339
51,195,5,977947504
51,126,3,977947651
51,128,4,977946561
51,1244,4,977947102
51,469,3,977947339
51,300,1,977947472
51,74,4,977947607
52,218,5,977949703
52,1231,5,977952986
52,220,5,977975954
52,1232,5,977972926
52,945,5,977981259
52,1893,5,977976093
52,58,3,977979265
52,1110,5,977980245
52,948,5,977975993
52,1894,3,977980687
52,555,4,977975068
52,1111,5,977980183
52,949,3,977974311
52,237,5,977949703
52,558,4,977976717
52,240,3,977974108
52,1895,5,977950419
52,1328,4,977980896
52,184,5,977948890
52,1115,5,977980051
52,84,5,977983143
52,1023,5,977983335
52,187,3,977981548
52,567,4,977974136
52,33,4,977979726
52,97,5,977953928
52,573,5,977981548
52,875,4,977948848
52,1535,5,977980114
52,1118,4,977974218
52,1119,4,977976596
52,192,5,977980624
52,110,5,977950419
52,1026,1,977981714
52,582,5,977981423
52,584,4,977980504
52,194,5,977949804
52,0,5,977946400
52,1,5,977979726
52,1898,4,977980147
52,124,5,977950042
52,123,4,977949861
52,126,4,977975420
52,1241,5,977976020
52,128,5,977952986
52,8,5,977979520
52,10,3,977979589
52,591,5,977976093
52,278,3,977949021
52,1536,4,977980283
52,1037,5,977981548
52,1899,2,977980747
52,523,4,977973857
52,22,4,977976020
52,594,4,977980183
52,1539,5,977982718
52,1245,4,977980579
52,1179,4,977980283
52,467,5,977953928
52,468,5,977975993
52,596,5,977979726
52,469,5,977983091
52,600,5,977980114
52,29,5,977952986
52,1248,5,977976676
52,1130,5,977980147
52,608,4,977979551
52,207,4,977979726
52,1186,5,977946400
52,1901,3,977974445
52,1902,5,977982675
52,609,5,977979551
52,831,5,977981899
52,528,5,977976185
52,53,4,977984231
52,612,5,977979589
52,1617,5,977979943
52,1827,4,977979943
52,312,4,977983198
52,70,5,977981973
52,967,4,977976353
52,864,5,977977571
52,1903,4,977976467
52,622,5,977981423
52,1904,2,977981686
52,1460,5,977979906
52,626,4,977976717
52,82,5,977946355
52,1253,5,977953928
52,628,3,977981473
52,629,5,977953833
52,188,4,977980540
52,630,4,977976676
52,887,5,977974188
52,632,4,977979589
52,633,5,977950042
52,1543,5,977983143
52,411,5,977982675
52,1545,5,977950075
52,1350,3,977946355
52,968,5,977976632
52,50,5,977949668
52,1352,5,977983335
52,1258,5,977973728
52,1909,3,977975723
52,332,5,977949561
52,117,4,977974162
52,641,4,977977489
52,642,5,977981423
52,420,5,977950042
53,1753,4,977944377
53,0,5,977944039
53,585,4,977944422
53,597,4,977944321
53,600,5,977944600
53,1185,5,977944787
54,97,5,977948346
54,194,3,977948346
54,128,4,977939130
54,1182,4,977942882
55,1528,1,977939394
55,184,4,977938823
55,40,5,977938855
55,255,4,977938981
55,517,4,977939606
55,110,4,977939394
55,128,1,977938772
55,1537,4,977938593
55,529,3,977938855
55,316,5,977939120
56,1232,4,977935330
56,58,1,977935656
56,1879,1,977935559
56,237,4,977935453
56,2006,4,977935656
56,241,1,977935812
56,578,2,977935559
56,1,4,977935511
56,1241,5,977934700
56,1825,1,977935771
57,220,5,977934190
57,1232,5,977937308
57,1019,4,977935475
57,555,3,977936083
57,1111,5,977937696
57,556,4,977941553
57,1678,3,977936249
57,236,5,977936590
57,1113,4,977935515
57,77,4,977938544
57,21,5,977937005
57,182,5,977941054
57,1022,4,977935370
57,2012,4,977941185
57,184,5,977937036
57,1115,5,977936749
57,950,5,977937134
57,84,3,977938792
57,1023,4,977940336
57,97,4,977935076
57,1535,5,977937515
57,517,4,977941493
57,192,5,977935216
57,580,4,977938976
57,1120,4,977936872
57,110,5,977935370
57,1027,4,977940446
57,1612,4,977934987
57,0,5,977933866
57,1240,5,977936716
57,1,5,977939066
57,265,3,977941276
57,124,4,977934987
57,5,5,977935034
57,126,4,977936173
57,127,5,977935034
57,1241,5,977934627
57,587,4,977935170
57,128,5,977936684
57,8,5,977937809
57,10,4,977940969
57,588,5,977938362
57,462,5,977937275
57,1537,4,977937932
57,1301,3,977939004
57,22,4,977938029
57,794,5,977938362
57,467,5,977937420
